stop_id,stop_name,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled
162,Kalindi Kunj,15394,10:17:27,10:17:47,2,3589.032
162,Kalindi Kunj,15395,10:22:37,10:22:57,2,3589.032
162,Kalindi Kunj,15396,10:27:47,10:28:07,2,3589.032
162,Kalindi Kunj,15397,10:32:57,10:33:17,2,3589.032
162,Kalindi Kunj,15398,10:38:07,10:38:27,2,3589.032
162,Kalindi Kunj,15399,10:43:17,10:43:37,2,3589.032
162,Kalindi Kunj,15400,10:48:27,10:48:47,2,3589.032
162,Kalindi Kunj,15401,10:53:37,10:53:57,2,3589.032
162,Kalindi Kunj,15402,10:58:47,10:59:07,2,3589.032
162,Kalindi Kunj,15403,11:03:57,11:04:17,2,3589.032
162,Kalindi Kunj,15404,11:09:07,11:09:27,2,3589.032
162,Kalindi Kunj,15405,11:14:17,11:14:37,2,3589.032
162,Kalindi Kunj,15406,11:19:27,11:19:47,2,3589.032
162,Kalindi Kunj,15407,11:24:37,11:24:57,2,3589.032
162,Kalindi Kunj,15408,11:29:47,11:30:07,2,3589.032
162,Kalindi Kunj,15409,11:34:57,11:35:17,2,3589.032
162,Kalindi Kunj,15410,11:40:07,11:40:27,2,3589.032
162,Kalindi Kunj,15411,11:45:17,11:45:37,2,3589.032
162,Kalindi Kunj,15412,11:50:27,11:50:47,2,3589.032
162,Kalindi Kunj,15413,11:55:37,11:55:57,2,3589.032
162,Kalindi Kunj,15414,12:00:47,12:01:07,2,3589.032
162,Kalindi Kunj,15415,12:05:57,12:06:17,2,3589.032
162,Kalindi Kunj,15416,12:11:07,12:11:27,2,3589.032
162,Kalindi Kunj,15417,12:17:52,12:18:12,2,3589.032
162,Kalindi Kunj,15418,12:24:37,12:24:57,2,3589.032
162,Kalindi Kunj,15419,12:31:22,12:31:42,2,3589.032
162,Kalindi Kunj,15420,12:38:07,12:38:27,2,3589.032
162,Kalindi Kunj,15421,12:44:52,12:45:12,2,3589.032
162,Kalindi Kunj,15422,12:51:37,12:51:57,2,3589.032
162,Kalindi Kunj,15423,12:58:22,12:58:42,2,3589.032
162,Kalindi Kunj,15424,13:05:07,13:05:27,2,3589.032
162,Kalindi Kunj,15425,13:11:52,13:12:12,2,3589.032
162,Kalindi Kunj,15426,13:18:37,13:18:57,2,3589.032
162,Kalindi Kunj,15427,13:25:22,13:25:42,2,3589.032
162,Kalindi Kunj,15428,13:32:07,13:32:27,2,3589.032
162,Kalindi Kunj,15429,13:38:52,13:39:12,2,3589.032
162,Kalindi Kunj,15430,13:45:37,13:45:57,2,3589.032
162,Kalindi Kunj,15431,13:52:22,13:52:42,2,3589.032
162,Kalindi Kunj,15432,13:59:07,13:59:27,2,3589.032
162,Kalindi Kunj,15433,14:05:52,14:06:12,2,3589.032
162,Kalindi Kunj,15434,14:12:37,14:12:57,2,3589.032
162,Kalindi Kunj,15435,14:19:22,14:19:42,2,3589.032
162,Kalindi Kunj,15436,14:26:07,14:26:27,2,3589.032
162,Kalindi Kunj,15437,14:32:52,14:33:12,2,3589.032
162,Kalindi Kunj,15438,14:39:37,14:39:57,2,3589.032
162,Kalindi Kunj,15439,14:46:22,14:46:42,2,3589.032
162,Kalindi Kunj,15440,14:53:07,14:53:27,2,3589.032
162,Kalindi Kunj,15441,14:59:52,15:00:12,2,3589.032
162,Kalindi Kunj,15442,15:06:37,15:06:57,2,3589.032
162,Kalindi Kunj,15443,15:13:22,15:13:42,2,3589.032
162,Kalindi Kunj,15444,15:20:07,15:20:27,2,3589.032
162,Kalindi Kunj,15445,15:26:52,15:27:12,2,3589.032
162,Kalindi Kunj,15446,15:33:37,15:33:57,2,3589.032
162,Kalindi Kunj,15447,15:40:22,15:40:42,2,3589.032
162,Kalindi Kunj,15448,15:47:07,15:47:27,2,3589.032
162,Kalindi Kunj,15449,15:53:52,15:54:12,2,3589.032
162,Kalindi Kunj,15450,16:00:37,16:00:57,2,3589.032
162,Kalindi Kunj,15451,16:07:22,16:07:42,2,3589.032
162,Kalindi Kunj,15452,16:14:07,16:14:27,2,3589.032
162,Kalindi Kunj,15453,16:20:52,16:21:12,2,3589.032
162,Kalindi Kunj,15454,16:27:37,16:27:57,2,3589.032
162,Kalindi Kunj,15455,16:34:22,16:34:42,2,3589.032
162,Kalindi Kunj,15456,16:41:07,16:41:27,2,3589.032
162,Kalindi Kunj,15457,16:47:52,16:48:12,2,3589.032
162,Kalindi Kunj,15458,16:54:37,16:54:57,2,3589.032
162,Kalindi Kunj,15459,17:01:22,17:01:42,2,3589.032
162,Kalindi Kunj,15460,17:08:07,17:08:27,2,3589.032
162,Kalindi Kunj,15461,17:13:17,17:13:37,2,3589.032
162,Kalindi Kunj,15462,17:18:27,17:18:47,2,3589.032
162,Kalindi Kunj,15463,17:23:37,17:23:57,2,3589.032
162,Kalindi Kunj,15464,17:28:47,17:29:07,2,3589.032
162,Kalindi Kunj,15465,17:33:57,17:34:17,2,3589.032
162,Kalindi Kunj,15466,17:39:07,17:39:27,2,3589.032
162,Kalindi Kunj,15467,17:44:17,17:44:37,2,3589.032
162,Kalindi Kunj,15468,17:49:27,17:49:47,2,3589.032
162,Kalindi Kunj,15469,17:54:37,17:54:57,2,3589.032
162,Kalindi Kunj,15470,17:59:47,18:00:07,2,3589.032
162,Kalindi Kunj,15471,18:04:57,18:05:17,2,3589.032
162,Kalindi Kunj,15472,18:10:07,18:10:27,2,3589.032
162,Kalindi Kunj,15473,18:15:17,18:15:37,2,3589.032
162,Kalindi Kunj,15474,18:20:27,18:20:47,2,3589.032
162,Kalindi Kunj,15475,18:25:37,18:25:57,2,3589.032
162,Kalindi Kunj,15476,18:30:47,18:31:07,2,3589.032
162,Kalindi Kunj,15477,18:35:57,18:36:17,2,3589.032
162,Kalindi Kunj,15478,18:41:07,18:41:27,2,3589.032
162,Kalindi Kunj,15479,18:46:17,18:46:37,2,3589.032
162,Kalindi Kunj,15480,18:51:27,18:51:47,2,3589.032
162,Kalindi Kunj,15481,18:56:37,18:56:57,2,3589.032
162,Kalindi Kunj,15482,19:01:47,19:02:07,2,3589.032
162,Kalindi Kunj,15483,19:06:57,19:07:17,2,3589.032
162,Kalindi Kunj,15484,19:12:07,19:12:27,2,3589.032
162,Kalindi Kunj,15485,19:17:17,19:17:37,2,3589.032
162,Kalindi Kunj,15486,19:22:27,19:22:47,2,3589.032
162,Kalindi Kunj,15487,19:27:37,19:27:57,2,3589.032
162,Kalindi Kunj,15488,19:32:47,19:33:07,2,3589.032
162,Kalindi Kunj,15489,19:37:57,19:38:17,2,3589.032
162,Kalindi Kunj,15490,19:43:07,19:43:27,2,3589.032
162,Kalindi Kunj,15491,19:48:17,19:48:37,2,3589.032
162,Kalindi Kunj,15492,19:53:27,19:53:47,2,3589.032
162,Kalindi Kunj,15493,19:58:37,19:58:57,2,3589.032
162,Kalindi Kunj,15494,20:03:47,20:04:07,2,3589.032
162,Kalindi Kunj,15495,20:08:57,20:09:17,2,3589.032
162,Kalindi Kunj,15496,20:14:07,20:14:27,2,3589.032
162,Kalindi Kunj,15497,20:19:17,20:19:37,2,3589.032
162,Kalindi Kunj,15498,20:24:27,20:24:47,2,3589.032
162,Kalindi Kunj,15499,20:29:37,20:29:57,2,3589.032
162,Kalindi Kunj,15500,20:34:47,20:35:07,2,3589.032
162,Kalindi Kunj,15501,20:39:57,20:40:17,2,3589.032
162,Kalindi Kunj,15502,20:45:07,20:45:27,2,3589.032
162,Kalindi Kunj,15503,20:50:17,20:50:37,2,3589.032
162,Kalindi Kunj,15504,20:55:27,20:55:47,2,3589.032
162,Kalindi Kunj,15505,21:00:37,21:00:57,2,3589.032
162,Kalindi Kunj,15506,21:05:47,21:06:07,2,3589.032
162,Kalindi Kunj,15507,21:10:57,21:11:17,2,3589.032
162,Kalindi Kunj,15508,21:17:42,21:18:02,2,3589.032
162,Kalindi Kunj,15509,21:24:27,21:24:47,2,3589.032
162,Kalindi Kunj,15510,21:31:12,21:31:32,2,3589.032
162,Kalindi Kunj,15511,21:37:57,21:38:17,2,3589.032
162,Kalindi Kunj,15512,21:44:42,21:45:02,2,3589.032
162,Kalindi Kunj,15513,21:51:27,21:51:47,2,3589.032
162,Kalindi Kunj,15514,21:58:12,21:58:32,2,3589.032
162,Kalindi Kunj,15515,22:04:57,22:05:17,2,3589.032
162,Kalindi Kunj,15516,22:11:42,22:12:02,2,3589.032
162,Kalindi Kunj,15517,22:18:27,22:18:47,2,3589.032
162,Kalindi Kunj,15518,22:25:12,22:25:32,2,3589.032
162,Kalindi Kunj,15519,22:31:57,22:32:17,2,3589.032
162,Kalindi Kunj,15520,22:38:42,22:39:02,2,3589.032
162,Kalindi Kunj,15521,22:45:27,22:45:47,2,3589.032
162,Kalindi Kunj,15522,22:52:12,22:52:32,2,3589.032
162,Kalindi Kunj,15523,22:58:57,22:59:17,2,3589.032
162,Kalindi Kunj,15524,23:05:42,23:06:02,2,3589.032
162,Kalindi Kunj,15525,23:12:27,23:12:47,2,3589.032
163,Jasola Vihar Shaheen Bagh,6028,06:37:33,06:37:53,21,30351.643
163,Jasola Vihar Shaheen Bagh,6029,06:44:18,06:44:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6030,06:51:03,06:51:23,21,30351.643
163,Jasola Vihar Shaheen Bagh,6031,06:57:48,06:58:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6032,07:04:33,07:04:53,21,30351.643
163,Jasola Vihar Shaheen Bagh,6033,07:11:18,07:11:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6034,07:18:03,07:18:23,21,30351.643
163,Jasola Vihar Shaheen Bagh,6035,07:24:48,07:25:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6036,07:31:33,07:31:53,21,30351.643
163,Jasola Vihar Shaheen Bagh,6037,07:38:18,07:38:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6038,07:45:03,07:45:23,21,30351.643
163,Jasola Vihar Shaheen Bagh,6039,07:51:48,07:52:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6040,07:58:33,07:58:53,21,30351.643
163,Jasola Vihar Shaheen Bagh,6041,08:05:18,08:05:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6042,08:12:03,08:12:23,21,30351.643
163,Jasola Vihar Shaheen Bagh,6043,08:18:48,08:19:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6044,08:25:33,08:25:53,21,30351.643
163,Jasola Vihar Shaheen Bagh,6045,08:32:18,08:32:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6046,08:39:03,08:39:23,21,30351.643
163,Jasola Vihar Shaheen Bagh,6047,08:45:48,08:46:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6048,08:52:33,08:52:53,21,30351.643
163,Jasola Vihar Shaheen Bagh,6049,08:59:18,08:59:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6050,09:04:28,09:04:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6051,09:09:38,09:09:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6052,09:14:48,09:15:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6053,09:19:58,09:20:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6054,09:25:08,09:25:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6055,09:30:18,09:30:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6056,09:35:28,09:35:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6057,09:40:38,09:40:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6058,09:45:48,09:46:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6059,09:50:58,09:51:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6060,09:56:08,09:56:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6061,10:01:18,10:01:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6062,10:06:28,10:06:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6063,10:11:38,10:11:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6064,10:16:48,10:17:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6065,10:21:58,10:22:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6066,10:27:08,10:27:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6067,10:32:18,10:32:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6068,10:37:28,10:37:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6069,10:42:38,10:42:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6070,10:47:48,10:48:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6071,10:52:58,10:53:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6072,10:58:08,10:58:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6073,11:03:18,11:03:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6074,11:08:28,11:08:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6075,11:13:38,11:13:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6076,11:18:48,11:19:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6077,11:23:58,11:24:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6078,11:29:08,11:29:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6079,11:34:18,11:34:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6080,11:39:28,11:39:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6081,11:44:38,11:44:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6082,11:49:48,11:50:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6083,11:54:58,11:55:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6084,12:00:08,12:00:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6085,12:05:18,12:05:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6086,12:10:28,12:10:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6087,12:15:38,12:15:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6088,12:20:48,12:21:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6089,12:25:58,12:26:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6090,12:31:08,12:31:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6091,12:36:18,12:36:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6092,12:41:28,12:41:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6093,12:46:38,12:46:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6094,12:51:48,12:52:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6095,12:56:58,12:57:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6096,13:02:08,13:02:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6097,13:08:53,13:09:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6098,13:15:38,13:15:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6099,13:22:23,13:22:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6100,13:29:08,13:29:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6101,13:35:53,13:36:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6102,13:42:38,13:42:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6103,13:49:23,13:49:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6104,13:56:08,13:56:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6105,14:02:53,14:03:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6106,14:09:38,14:09:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6107,14:16:23,14:16:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6108,14:23:08,14:23:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6109,14:29:53,14:30:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6110,14:36:38,14:36:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6111,14:43:23,14:43:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6112,14:50:08,14:50:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6113,14:56:53,14:57:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6114,15:03:38,15:03:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6115,15:10:23,15:10:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6116,15:17:08,15:17:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6117,15:23:53,15:24:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6118,15:30:38,15:30:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6119,15:37:23,15:37:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6120,15:44:08,15:44:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6121,15:50:53,15:51:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6122,15:57:38,15:57:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6123,16:04:23,16:04:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6124,16:11:08,16:11:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6125,16:17:53,16:18:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6126,16:24:38,16:24:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6127,16:31:23,16:31:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6128,16:38:08,16:38:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6129,16:44:53,16:45:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6130,16:51:38,16:51:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6131,16:58:23,16:58:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6132,17:05:08,17:05:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6133,17:11:53,17:12:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6134,17:18:38,17:18:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6135,17:25:23,17:25:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6136,17:32:08,17:32:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6137,17:38:53,17:39:13,21,30351.643
163,Jasola Vihar Shaheen Bagh,6138,17:45:38,17:45:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6139,17:52:23,17:52:43,21,30351.643
163,Jasola Vihar Shaheen Bagh,6140,17:59:08,17:59:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6141,18:04:18,18:04:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6142,18:09:28,18:09:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6143,18:14:38,18:14:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6144,18:19:48,18:20:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6145,18:24:58,18:25:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6146,18:30:08,18:30:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6147,18:35:18,18:35:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6148,18:40:28,18:40:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6149,18:45:38,18:45:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6150,18:50:48,18:51:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6151,18:55:58,18:56:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6152,19:01:08,19:01:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6153,19:06:18,19:06:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6154,19:11:28,19:11:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6155,19:16:38,19:16:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6156,19:21:48,19:22:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6157,19:26:58,19:27:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6158,19:32:08,19:32:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6159,19:37:18,19:37:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6160,19:42:28,19:42:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6161,19:47:38,19:47:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6162,19:52:48,19:53:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6163,19:57:58,19:58:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6164,20:03:08,20:03:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6165,20:08:18,20:08:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6166,20:13:28,20:13:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6167,20:18:38,20:18:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6168,20:23:48,20:24:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6169,20:28:58,20:29:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6170,20:34:08,20:34:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6171,20:39:18,20:39:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6172,20:44:28,20:44:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6173,20:49:38,20:49:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6174,20:54:48,20:55:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6175,20:59:58,21:00:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6176,21:05:08,21:05:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6177,21:10:18,21:10:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6178,21:15:28,21:15:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6179,21:20:38,21:20:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6180,21:25:48,21:26:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6181,21:30:58,21:31:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6182,21:36:08,21:36:28,21,30351.643
163,Jasola Vihar Shaheen Bagh,6183,21:41:18,21:41:38,21,30351.643
163,Jasola Vihar Shaheen Bagh,6184,21:46:28,21:46:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6185,21:51:38,21:51:58,21,30351.643
163,Jasola Vihar Shaheen Bagh,6186,21:56:48,21:57:08,21,30351.643
163,Jasola Vihar Shaheen Bagh,6187,22:01:58,22:02:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6188,22:08:43,22:09:03,21,30351.643
163,Jasola Vihar Shaheen Bagh,6189,22:15:28,22:15:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6190,22:22:13,22:22:33,21,30351.643
163,Jasola Vihar Shaheen Bagh,6191,22:28:58,22:29:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6192,22:35:43,22:36:03,21,30351.643
163,Jasola Vihar Shaheen Bagh,6193,22:42:28,22:42:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6194,22:49:13,22:49:33,21,30351.643
163,Jasola Vihar Shaheen Bagh,6195,22:55:58,22:56:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6196,23:02:43,23:03:03,21,30351.643
163,Jasola Vihar Shaheen Bagh,6197,23:09:28,23:09:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6198,23:16:13,23:16:33,21,30351.643
163,Jasola Vihar Shaheen Bagh,6199,23:22:58,23:23:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6200,23:29:43,23:30:03,21,30351.643
163,Jasola Vihar Shaheen Bagh,6201,23:36:28,23:36:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,6202,23:43:13,23:43:33,21,30351.643
163,Jasola Vihar Shaheen Bagh,6203,23:49:58,23:50:18,21,30351.643
163,Jasola Vihar Shaheen Bagh,6204,23:56:43,23:57:03,21,30351.643
163,Jasola Vihar Shaheen Bagh,6205,24:03:28,24:03:48,21,30351.643
163,Jasola Vihar Shaheen Bagh,15351,06:10:19,06:10:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15352,06:17:04,06:17:24,3,5593.097
163,Jasola Vihar Shaheen Bagh,15353,06:23:49,06:24:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15354,06:30:34,06:30:54,3,5593.097
163,Jasola Vihar Shaheen Bagh,15355,06:37:19,06:37:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15356,06:44:04,06:44:24,3,5593.097
163,Jasola Vihar Shaheen Bagh,15357,06:50:49,06:51:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15358,06:57:34,06:57:54,3,5593.097
163,Jasola Vihar Shaheen Bagh,15359,07:04:19,07:04:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15360,07:11:04,07:11:24,3,5593.097
163,Jasola Vihar Shaheen Bagh,15361,07:17:49,07:18:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15362,07:24:34,07:24:54,3,5593.097
163,Jasola Vihar Shaheen Bagh,15363,07:31:19,07:31:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15364,07:38:04,07:38:24,3,5593.097
163,Jasola Vihar Shaheen Bagh,15365,07:44:49,07:45:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15366,07:51:34,07:51:54,3,5593.097
163,Jasola Vihar Shaheen Bagh,15367,07:58:19,07:58:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15368,08:05:04,08:05:24,3,5593.097
163,Jasola Vihar Shaheen Bagh,15369,08:11:49,08:12:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15370,08:16:59,08:17:19,3,5593.097
163,Jasola Vihar Shaheen Bagh,15371,08:22:09,08:22:29,3,5593.097
163,Jasola Vihar Shaheen Bagh,15372,08:27:19,08:27:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15373,08:32:29,08:32:49,3,5593.097
163,Jasola Vihar Shaheen Bagh,15374,08:37:39,08:37:59,3,5593.097
163,Jasola Vihar Shaheen Bagh,15375,08:42:49,08:43:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15376,08:47:59,08:48:19,3,5593.097
163,Jasola Vihar Shaheen Bagh,15377,08:53:09,08:53:29,3,5593.097
163,Jasola Vihar Shaheen Bagh,15378,08:58:19,08:58:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15379,09:03:29,09:03:49,3,5593.097
163,Jasola Vihar Shaheen Bagh,15380,09:08:39,09:08:59,3,5593.097
163,Jasola Vihar Shaheen Bagh,15381,09:13:49,09:14:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15382,09:18:59,09:19:19,3,5593.097
163,Jasola Vihar Shaheen Bagh,15383,09:24:09,09:24:29,3,5593.097
163,Jasola Vihar Shaheen Bagh,15384,09:29:19,09:29:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15385,09:34:29,09:34:49,3,5593.097
163,Jasola Vihar Shaheen Bagh,15386,09:39:39,09:39:59,3,5593.097
163,Jasola Vihar Shaheen Bagh,15387,09:44:49,09:45:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15388,09:49:59,09:50:19,3,5593.097
163,Jasola Vihar Shaheen Bagh,15389,09:55:09,09:55:29,3,5593.097
163,Jasola Vihar Shaheen Bagh,15390,10:00:19,10:00:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15391,10:05:29,10:05:49,3,5593.097
163,Jasola Vihar Shaheen Bagh,15392,10:10:39,10:10:59,3,5593.097
163,Jasola Vihar Shaheen Bagh,15393,10:15:49,10:16:09,3,5593.097
163,Jasola Vihar Shaheen Bagh,15394,10:20:59,10:21:19,3,5593.097
163,Jasola Vihar Shaheen Bagh,15395,10:26:09,10:26:29,3,5593.097
163,Jasola Vihar Shaheen Bagh,15396,10:31:19,10:31:39,3,5593.097
163,Jasola Vihar Shaheen Bagh,15397,10:36:29,10:36:49,3,5593.097
